event-id,visible,timestamp,location-long,location-lat,argos:calcul-freq,argos:iq,argos:lc,argos:location-algorithm,argos:nb-mes,argos:sat-id,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
24174717114,TRUE,41:42.0,86.708,-62.4,4.02E+08,,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717115,TRUE,41:42.0,86.71,-62.4,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717116,TRUE,19:49.0,86.67,-62.437,4.02E+08,7,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717117,TRUE,44:22.0,86.558,-62.455,4.02E+08,50,1,least squares,4,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717118,TRUE,11:04.0,86.291,-62.732,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717119,TRUE,43:43.0,86.427,-62.613,4.02E+08,8,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717120,TRUE,25:07.0,86.544,-62.655,4.02E+08,8,B,least squares,2,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717121,TRUE,56:33.0,86.256,-62.605,4.02E+08,8,A,least squares,3,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717122,TRUE,18:23.0,85.782,-62.728,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717123,TRUE,20:10.0,84.804,-62.885,4.02E+08,40,0,least squares,4,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717124,TRUE,59:15.0,84.673,-62.89,4.02E+08,6,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717125,TRUE,07:47.0,84.675,-62.905,4.02E+08,6,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717126,TRUE,17:03.0,84.707,-62.904,4.02E+08,,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717127,TRUE,36:50.0,84.566,-62.918,4.02E+08,,B,least squares,2,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717128,TRUE,40:03.0,84.413,-62.926,4.02E+08,8,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717129,TRUE,52:40.0,84.392,-62.918,4.02E+08,8,A,least squares,3,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717130,TRUE,52:44.0,84.381,-62.92,4.02E+08,,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717131,TRUE,18:25.0,83.872,-62.976,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717132,TRUE,10:23.0,83.997,-62.943,4.02E+08,8,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717133,TRUE,34:39.0,83.872,-62.889,4.02E+08,,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717134,TRUE,55:48.0,83.116,-62.814,4.02E+08,8,A,least squares,3,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717135,TRUE,14:44.0,82.71,-62.829,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717136,TRUE,17:57.0,82.634,-62.833,4.02E+08,,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717137,TRUE,23:10.0,82.549,-62.835,4.02E+08,,A,least squares,3,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717138,TRUE,59:35.0,82.494,-62.724,4.02E+08,,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717139,TRUE,59:35.0,82.399,-62.744,4.02E+08,,A,least squares,3,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717140,TRUE,50:53.0,81.866,-62.724,4.02E+08,8,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717141,TRUE,53:21.0,81.767,-62.713,4.02E+08,,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717142,TRUE,53:21.0,81.767,-62.713,4.02E+08,,A,least squares,3,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717143,TRUE,23:58.0,81.709,-62.71,4.02E+08,8,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717144,TRUE,36:53.0,81.72,-62.717,4.02E+08,,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717145,TRUE,01:17.0,80.819,-62.694,4.02E+08,8,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717146,TRUE,14:38.0,80.665,-62.624,4.02E+08,,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717147,TRUE,05:35.0,79.93,-62.581,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717148,TRUE,15:58.0,80.182,-62.597,4.02E+08,,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717149,TRUE,12:23.0,79.633,-62.565,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717150,TRUE,31:30.0,79.674,-62.568,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717151,TRUE,41:28.0,78.774,-62.643,4.02E+08,,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717152,TRUE,50:41.0,78.804,-62.679,4.02E+08,,A,least squares,3,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717153,TRUE,32:00.0,77.529,-62.78,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717154,TRUE,42:37.0,77.436,-62.767,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717155,TRUE,46:54.0,77.833,-62.852,4.02E+08,8,A,least squares,3,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717156,TRUE,08:19.0,77.836,-62.856,4.02E+08,,B,least squares,2,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717157,TRUE,16:54.0,77.757,-62.867,4.02E+08,,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717158,TRUE,25:13.0,77.533,-62.876,4.02E+08,8,A,least squares,3,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717159,TRUE,47:42.0,77.541,-62.877,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717160,TRUE,08:45.0,77.042,-62.893,4.02E+08,8,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717161,TRUE,46:23.0,77.062,-62.911,4.02E+08,6,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717162,TRUE,56:03.0,77.133,-62.913,4.02E+08,,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717163,TRUE,56:00.0,76.28,-62.98,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717164,TRUE,50:36.0,76.263,-62.891,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717165,TRUE,33:18.0,76.419,-62.844,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717166,TRUE,55:59.0,76.134,-62.822,4.02E+08,,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717167,TRUE,40:00.0,75.354,-62.787,4.02E+08,,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717168,TRUE,19:03.0,75.173,-62.783,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717169,TRUE,44:15.0,74.183,-62.88,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717170,TRUE,20:44.0,74.13,-62.882,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717171,TRUE,31:24.0,74.134,-62.881,4.02E+08,,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717172,TRUE,23:39.0,74.044,-62.88,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717173,TRUE,18:48.0,73.796,-62.855,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717174,TRUE,38:42.0,74.089,-62.946,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717175,TRUE,47:42.0,74.101,-62.945,4.02E+08,8,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717176,TRUE,58:27.0,73.939,-62.992,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717177,TRUE,08:08.0,73.977,-62.961,4.02E+08,8,A,least squares,3,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717178,TRUE,29:35.0,73.978,-62.954,4.02E+08,,B,least squares,2,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717179,TRUE,52:12.0,73.914,-62.964,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
